"H",1,0,4,-6,0,1,4,0
"H",1,0,4,-6,0,2,2,0
"H",1,0,4,-6,1,0,4,0
"H",1,0,4,-6,1,1,4,0
"H",1,0,4,-6,1,2,4,0
"H",1,0,4,-6,2,0,1,0
"H",1,0,4,-6,2,1,1,0
"H",1,0,4,-6,2,2,2,0
"H",1,0,4,-6,3,1,1,0
"H",1,0,4,-6,3,2,1,0
"H",1,0,4,-7,0,0,11,0
"H",1,0,4,-7,0,1,3,0
"H",1,0,4,-7,0,2,1,0
"H",1,0,4,-7,1,0,4,0
"H",1,0,4,-7,1,1,3,0
"H",1,0,4,-7,1,2,3,0
"H",1,0,4,-7,2,0,3,0
"H",1,0,4,-7,2,1,2,0
"H",1,0,4,-7,2,2,1,0
"H",1,0,4,-7,3,0,1,0
"H",1,0,4,-7,3,1,3,0
"H",1,0,4,-7,3,2,1,0
"H",1,0,4,-8,0,0,3,0
"H",1,0,4,-8,0,1,1,0
"H",1,0,4,-8,1,0,1,0
"H",1,0,4,-8,1,1,1,0
"H",1,0,4,-8,1,2,1,0
"H",1,0,4,-9,0,0,1,0
"H",1,0,4,0,0,0,5553,3847
"H",1,0,4,0,0,1,1497,1022
"H",1,0,4,0,0,2,549,355
"H",1,0,4,0,1,0,1409,973
"H",1,0,4,0,1,1,1268,858
"H",1,0,4,0,1,2,793,515
"H",1,0,4,0,2,0,510,364
"H",1,0,4,0,2,1,683,468
"H",1,0,4,0,2,2,653,424
"H",1,0,4,0,3,0,161,119
"H",1,0,4,0,3,1,320,235
"H",1,0,4,0,3,2,380,264
"H",1,0,4,1,0,0,974,752
"H",1,0,4,1,0,1,256,200
"H",1,0,4,1,0,2,94,74
"H",1,0,4,1,1,0,277,222
"H",1,0,4,1,1,1,231,183
"H",1,0,4,1,1,2,161,120
"H",1,0,4,1,2,0,94,76
"H",1,0,4,1,2,1,116,95
"H",1,0,4,1,2,2,119,92
"H",1,0,4,1,3,0,28,22
"H",1,0,4,1,3,1,50,45
"H",1,0,4,1,3,2,63,55
"H",1,0,4,2,0,0,349,285
"H",1,0,4,2,0,1,93,79
"H",1,0,4,2,0,2,31,26
"H",1,0,4,2,1,0,81,71
"H",1,0,4,2,1,1,75,66
"H",1,0,4,2,1,2,47,44
"H",1,0,4,2,2,0,32,26
"H",1,0,4,2,2,1,36,31
"H",1,0,4,2,2,2,34,31
"H",1,0,4,2,3,0,10,8
"H",1,0,4,2,3,1,17,15
"H",1,0,4,2,3,2,26,26
"H",1,0,4,3,0,0,109,93
"H",1,0,4,3,0,1,30,25
"H",1,0,4,3,0,2,9,7
"H",1,0,4,3,1,0,24,19
"H",1,0,4,3,1,1,25,20
"H",1,0,4,3,1,2,10,6
"H",1,0,4,3,2,0,9,8
"H",1,0,4,3,2,1,19,16
"H",1,0,4,3,2,2,12,8
"H",1,0,4,3,3,0,1,0
"H",1,0,4,3,3,1,10,7
"H",1,0,4,3,3,2,11,8
"H",1,0,4,4,0,0,47,45
"H",1,0,4,4,0,1,13,13
"H",1,0,4,4,0,2,4,4
